id,youtube_id,title,comments,description,duration,event,film_date,languages,main_speaker,published_date,speaker_occupation,url,views
2182,t9c7aheZxls,Your kids might live on Mars. Here's how they'll survive,139,"It sounds like science fiction, but journalist Stephen Petranek considers it fact: within 20 years, humans will live on Mars. In this provocative talk, Petranek makes the case that humans will become a spacefaring species and describes in fascinating detail how we'll make Mars our next home. \"Humans will survive no matter what happens on Earth,\" Petranek says. \"We will never be the last of our kind.\"",1034,TED2015,1426464000,25,Stephen Petranek,1460472100,Technology forecaster,https://www.ted.com/talks/stephen_petranek_your_kids_might_live_on_mars_here_s_how_they_ll_survive,1419325
2183,1N39Z0ODeME,A new superweapon in the fight against cancer,65,"Cancer is a very clever, adaptable disease. To defeat it, says medical researcher and educator Paula Hammond, we need a new and powerful mode of attack. With her colleagues at MIT, Hammond engineered a nanoparticle one-hundredth the size of a human hair that can treat the most aggressive, drug-resistant cancers. Learn more about this molecular superweapon and join Hammond's quest to fight a disease that affects us all.",642,TED Talks Live,1446681600,24,Paula Hammond,1460560108,Medical researcher and educator,https://www.ted.com/talks/paula_hammond_a_new_superweapon_in_the_fight_against_cancer,1417316
2184,2t13Rq4oc7A,The unexpected benefit of celebrating failure,45,"\"Great dreams aren't just visions,\" says Astro Teller, \"They're visions coupled to strategies for making them real.\" The head of X (formerly Google X), Teller takes us inside the \"moonshot factory,\" as it's called, where his team seeks to solve the world's biggest problems through experimental projects like balloon-powered Internet and wind turbines that sail through the air. Find out X's secret to creating an organization where people feel comfortable working on big, risky projects and exploring audacious ideas.",932,TED2016,1455494400,25,Astro Teller,1460645963,"Entrepreneur, inventor, author",https://www.ted.com/talks/astro_teller_the_unexpected_benefit_of_celebrating_failure,2300106
2185,rToBZSrxjgM,The nit-picking glory of The New Yorker's Comma Queen,36,"\"Copy editing for The New Yorker is like playing shortstop for a Major League Baseball team -- every little movement gets picked over by the critics,\" says Mary Norris, who has played the position for more than thirty years. In that time, she's gotten a reputation for sternness and for being a \"comma maniac,\" but this is unfounded, she says. Above all, her work is aimed at one thing: making authors look good. Explore The New Yorker's distinctive style with the person who knows it best in this charming talk.",589,TED2016,1455667200,23,Mary Norris,1460732678,Copy editor,https://www.ted.com/talks/mary_norris_the_nit_picking_glory_of_the_new_yorker_s_comma_queen,1060918
2186,MIA_1xQc7x8,The inside story of the Paris climate agreement,107,"What would you do if your job was to save the planet? When Christiana Figueres was tapped by the UN to lead the Paris climate conference (COP 21) in December 2015, she reacted the way many people would: she thought it would be impossible to bring the leaders of 195 countries into agreement on how to slow climate change. Find out how she turned her skepticism into optimism -- and helped the world achieve the most important climate agreement in history.",891,TED2016,1455667200,24,Christiana Figueres,1460991320,Climate advocate,https://www.ted.com/talks/christiana_figueres_the_inside_story_of_the_paris_climate_agreement,1031398
2187,-FOCpMAww28,TED's secret to great public speaking,73,"There's no single formula for a great talk, but there is a secret ingredient that all the best ones have in common. TED curator Chris Anderson shares this secret -- along with four ways to make it work for you. Do you have what it takes to share an idea worth spreading?",475,TED Studio,1458777600,39,Chris Anderson,1461042000,TED Curator,https://www.ted.com/talks/chris_anderson_teds_secret_to_great_public_speaking,2952041
2188,fhCY_8avhWM,Wisdom from great writers on every year of life,31,"As different as we humans are from one another, we all age along the same great sequence, and the shared patterns of our lives pass into the pages of the books we love. In this moving talk, journalist Joshua Prager explores the stages of life through quotations from Norman Mailer, Joyce Carol Oates, William Trevor and other great writers, set to visualizations by graphic designer Milton Glaser. \"Books tell us who we've been, who we are, who we will be, too,\" Prager says.",361,TEDActive 2015,1426723200,28,Joshua Prager,1461071338,Journalist,https://www.ted.com/talks/joshua_prager_wisdom_from_great_writers_on_every_year_of_life,1531062
2189,bEdvQjTGYP8,We can reprogram life. How to do it wisely,77,"For four billion years, what lived and died on Earth depended on two principles: natural selection and random mutation. Then humans came along and changed everything — hybridizing plants, breeding animals, altering the environment and even purposefully evolving ourselves. Juan Enriquez provides five guidelines for a future where this ability to program life rapidly accelerates. \"This is the single most exciting adventure human beings have been on,\" Enriquez says. \"This is the single greatest superpower humans have ever had.\"",889,TED Talks Live,1446768000,26,Juan Enriquez,1461164686,Futurist,https://www.ted.com/talks/juan_enriquez_we_can_reprogram_life_how_to_do_it_wisely,1973225
2190,OaGEM-Rms48,A taboo-free way to talk about periods,35,"It's true: talking about menstruation makes many people uncomfortable. And that taboo has consequences: in India, three out of every 10 girls don't even know what menstruation is at the time of their first period, and restrictive customs related to periods inflict psychological damage on young girls. Growing up with this taboo herself, Aditi Gupta knew she wanted to help girls, parents and teachers talk about periods comfortably and without shame. She shares how she did it.",670,TEDxGatewayWomen,1432857600,35,Aditi Gupta,1461250816,"Social entrepreneur, co-founder of Menstrupedia",https://www.ted.com/talks/aditi_gupta_a_taboo_free_way_to_talk_about_periods,1428083
2191,o1Z4F4e2Bw4,Hunting for dinosaurs showed me our place in the universe,48,What happens when you discover a dinosaur? Paleontologist Kenneth Lacovara details his unearthing of Dreadnoughtus -- a 77-million-year-old sauropod that was as tall as a two-story house and as heavy as a jumbo jet -- and considers how amazingly improbable it is that a tiny mammal living in the cracks of the dinosaur world could evolve into a sentient being capable of understanding these magnificent creatures. Join him in a celebration of the Earth's geological history and contemplate our place in deep time.,949,TED2016,1455580800,24,Kenneth Lacovara,1461337230,Paleontologist,https://www.ted.com/talks/kenneth_lacovara_hunting_for_dinosaurs_showed_me_our_place_in_the_universe,1426970
2193,9kBKQS7J7xI,Insightful human portraits made from data,29,"Artist R. Luke DuBois makes unique portraits of presidents, cities, himself and even Britney Spears using data and personality. In this talk, he shares nine projects -- from maps of the country built using information taken from millions of dating profiles to a gun that fires a blank every time a shooting is reported in New Orleans. His point: the way we use technology reflects on us and our culture, and we reduce others to data points at our own peril.",763,TED2016,1455494400,21,R. Luke DuBois,1461683185,"Artist, composer, engineer",https://www.ted.com/talks/r_luke_dubois_insightful_human_portraits_made_from_data,1222519
2194,xgYtUKFzHf8,Why I put myself in danger to tell the stories of Gaza,139,"When Ameera Harouda hears the sounds of bombs or shells, she heads straight towards them. \"I want to be there first because these stories should be told,\" says Gaza's first female \"fixer,\" a role that allows her to guide journalists into chaotic, war zone scenarios in her home country, which she still loves despite its terrible situation. Find out what motivates Harouda to give a voice to Gaza's human suffering in this unforgettable talk.",518,TED2016,1455753600,34,Ameera Harouda,1461758055,Fixer,https://www.ted.com/talks/ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza,961423
2195,UoMpbL_Fsig,A provocative way to finance the fight against climate change,40,"Will we do whatever it takes to fight climate change? Back in 2008, following the global financial crisis, governments across the world adopted a \"whatever it takes\" commitment to monetary recovery, issuing $250 billion worth of international currency to stem the collapse of the economy. In this delightfully wonky talk, financial expert Michael Metcalfe suggests we can use that very same unconventional monetary tool to fund a global commitment to a green future.",772,TED@State Street Boston,1446508800,17,Michael Metcalfe,1461854801,Financial expert,https://www.ted.com/talks/michael_metcalfe_a_provocative_way_to_finance_the_fight_against_climate_change,1184083
2196,s6rJLXq1Re0,How to read the genome and build a human being,67,"Secrets, disease and beauty are all written in the human genome, the complete set of genetic instructions needed to build a human being. Now, as scientist and entrepreneur Riccardo Sabatini shows us, we have the power to read this complex code, predicting things like height, eye color, age and even facial structure -- all from a vial of blood. And soon, Sabatini says, our new understanding of the genome will allow us to personalize treatments for diseases like cancer. We have the power to change life as we know it. How will we use it?",928,TED2016,1455494400,25,Riccardo Sabatini,1461942042,"Scientist, entrepreneur",https://www.ted.com/talks/riccardo_sabatini_how_to_read_the_genome_and_build_a_human_being,1503016
2197,mxNpNuogqsY,How my son's short life made a lasting difference,24,"After Sarah Gray's unborn son Thomas was diagnosed with anencephaly, a terminal condition, she decided to turn her family's tragedy into an extraordinary gift and donate his organs to scientific research. In this tribute to life and discovery, she shares her journey to find meaning in loss and spreads a message of hope for other grieving families.",617,TEDMED 2015,1447804800,30,Sarah Gray,1462201088,Researchers' dream donator,https://www.ted.com/talks/sarah_gray_how_my_son_s_short_life_made_a_lasting_difference,1431262
2198,vC1uxXvPG0Q,"Pirates, nurses and other rebel designers",15,"In this ode to design renegades, Alice Rawsthorn highlights the work of unlikely heroes, from Blackbeard to Florence Nightingale. Drawing a line from these bold thinkers to some early modern visionaries like Buckminster Fuller, Rawsthorn shows how the greatest designers are often the most rebellious.",704,TED2016,1455753600,26,Alice Rawsthorn,1462288114,Design critic,https://www.ted.com/talks/alice_rawsthorn_pirates_nurses_and_other_rebel_designers,914011
2199,hxsnKwmW0dk,The dream we haven't dared to dream,64,"What are your dreams? Better yet, what are your broken dreams? Dan Pallotta dreams of a time when we are as excited, curious and scientific about the development of our humanity as we are about the development of our technology. \"What we fear most is that we will be denied the opportunity to fulfill our true potential,\" Pallotta says. \"Imagine living in a world where we simply recognize that deep, existential fear in one another -- and love one another boldly because we know that to be human is to live with that fear.\"",716,TED2016,1455494400,26,Dan Pallotta,1462373557,"Author, speaker, reformer",https://www.ted.com/talks/dan_pallotta_the_dream_we_haven_t_dared_to_dream,1836233
2200,8HfoKd873HY,A sci-fi vision of love from a 318-year-old hologram,120,"Science fiction writer Monica Byrne imagines rich worlds populated with characters who defy our racial, social and gender stereotypes. In this performance, Byrne appears as a hologram named Pilar, transmitting a story of love and loss back to us from a near future when humans have colonized the universe. \"It's always funny what you think the future is going to be like versus what it turns out to be,\" she says.",758,TED2016,1455753600,23,Monica Byrne,1462460685,Author and playwright,https://www.ted.com/talks/monica_byrne_a_sci_fi_vision_of_love_from_a_318_year_old_hologram,876021
2201,iF5-aDJOr6U,This virtual lab will revolutionize science class,74,"Virtual reality is no longer part of some distant future, and it's not just for gaming and entertainment anymore. Michael Bodekaer wants to use it to make quality education more accessible. In this refreshing talk, he demos an idea that could revolutionize the way we teach science in schools.",686,TEDxCERN,1444348800,24,Michael Bodekaer,1462547687,Entrepreneur,https://www.ted.com/talks/michael_bodekaer_this_virtual_lab_will_revolutionize_science_class,1132257
2202,OI_OhvOumT0,Gene editing can now change an entire species -- forever,96,"CRISPR gene drives allow scientists to change sequences of DNA and guarantee that the resulting edited genetic trait is inherited by future generations, opening up the possibility of altering entire species forever. More than anything, the technology has led to questions: How will this new power affect humanity? What are we going to use it to change? Are we gods now? Join journalist Jennifer Kahn as she ponders these questions and shares a potentially powerful application of gene drives: the development of disease-resistant mosquitoes that could knock out malaria and Zika.",745,TED2016,1455667200,26,Jennifer Kahn,1462805528,Science journalist,https://www.ted.com/talks/jennifer_kahn_gene_editing_can_now_change_an_entire_species_forever,1498103
2203,FDhlOovaGrI,This is your brain on communication,43,"Neuroscientist Uri Hasson researches the basis of human communication, and experiments from his lab reveal that even across different languages, our brains show similar activity, or become \"aligned,\" when we hear the same idea or story. This amazing neural mechanism allows us to transmit brain patterns, sharing memories and knowledge. \"We can communicate because we have a common code that presents meaning,\" Hasson says.",891,TED2016,1455753600,25,Uri Hasson,1462892747,Neuroscientist,https://www.ted.com/talks/uri_hasson_this_is_your_brain_on_communication,1800490
2204,MO0L_LY2hRA,An artist's unflinching look at racial violence,38,"Conceptual artist and TED Fellow Sanford Biggers uses painting, sculpture, video and performance to spark challenging conversations about the history and trauma of black America. Join him as he details two compelling works and shares the motivation behind his art. \"Only through more thoughtful dialogue about history and race can we evolve as individuals and society,\" Biggers says.",259,TED2016,1455494400,33,Sanford Biggers,1462977893,Conceptual artist,https://www.ted.com/talks/sanford_biggers_an_artist_s_unflinching_look_at_racial_violence,987388
2205,_bphPa7Wp4c,This tiny particle could roam your body to find tumors,28,"What if we could find cancerous tumors years before they can harm us -- without expensive screening facilities or even steady electricity? Physician, bioengineer and entrepreneur Sangeeta Bhatia leads a multidisciplinary lab that searches for novel ways to understand, diagnose and treat human disease. Her target: the two-thirds of deaths due to cancer that she says are fully preventable. With remarkable clarity, she breaks down complex nanoparticle science and shares her dream for a radical new cancer test that could save millions of lives.",643,TED Talks Live,1446768000,25,Sangeeta Bhatia,1463065529,"Physician, bioengineer and entrepreneur",https://www.ted.com/talks/sangeeta_bhatia_this_tiny_particle_could_roam_your_body_to_find_tumors,766188
2206,6diqpGKOvic,Can you really tell if a kid is lying?,107,"Are children poor liars? Do you think you can easily detect their lies? Developmental researcher Kang Lee studies what happens physiologically to children when they lie. They do it a lot, starting as young as two years old, and they're actually really good at it. Lee explains why we should celebrate when kids start to lie and presents new lie-detection technology that could someday reveal our hidden emotions.",816,TED2016,1455753600,38,Kang Lee,1463149758,Developmental researcher,https://www.ted.com/talks/kang_lee_can_you_really_tell_if_a_kid_is_lying,6406853
2207,tRqJysI-yiw,Good news in the fight against pancreatic cancer,35,"Anyone who has lost a loved one to pancreatic cancer knows the devastating speed with which it can affect an otherwise healthy person. TED Fellow and biomedical entrepreneur Laura Indolfi is developing a revolutionary way to treat this complex and lethal disease: a drug delivery device that acts as a cage at the site of a tumor, preventing it from spreading and delivering medicine only where it's needed. \"We are hoping that one day we can make pancreatic cancer a curable disease,\" she says.",363,TED2016,1455494400,31,Laura Indolfi,1463496380,Biomedical entrepreneur,https://www.ted.com/talks/laura_indolfi_good_news_in_the_fight_against_pancreatic_cancer,1183075
2208,o9DNWK6WfQw,Our lonely society makes it hard to come home from war,68,"Sebastian Junger has seen war up close, and he knows the impact that battlefield trauma has on soldiers. But he suggests there's another major cause of pain for veterans when they come home: the experience of leaving the tribal closeness of the military and returning to an alienating and bitterly divided modern society. \"Sometimes, we ask ourselves if we can save the vets,\" Junger says. \"I think the real question is if we can save ourselves.\" (This talk comes from the PBS special \"TED Talks: War & Peace,\" which premieres Monday, May 30 at 9 p.m. EST.)",808,TED Talks Live,1446595200,23,Sebastian Junger,1463581329,Journalist and documentarian,https://www.ted.com/talks/sebastian_junger_our_lonely_society_makes_it_hard_to_come_home_from_war,768077
2209,vc-n852sv3E,The laws that sex workers really want,212,"Everyone has an opinion about how to legislate sex work (whether to legalize it, ban it or even tax it) ... but what do workers themselves think would work best? Activist Juno Mac explains four legal models that are being used around the world and shows us the model that she believes will work best to keep sex workers safe and offer greater self-determination. \"If you care about gender equality or poverty or migration or public health, then sex worker rights matter to you,\" she says. \"Make space for us in your movements.\" (Adult themes)",1070,TEDxEastEnd,1454112000,23,Juno Mac,1463670567,Sex worker and activist,https://www.ted.com/talks/juno_mac_the_laws_that_sex_workers_really_want,1811102
2210,A-OvJjAw2Jo,How free is our freedom of the press?,51,"In the US, the press has a right to publish secret information the public needs to know, protected by the First Amendment. Government surveillance has made it increasingly more dangerous for whistleblowers, the source of virtually every important story about national security since 9/11, to share information. In this concise, informative talk, Freedom of the Press Foundation co-founder and TED Fellow Trevor Timm traces the recent history of government action against individuals who expose crime and injustice and advocates for technology that can help them do it safely and anonymously.",313,TED2016,1455494400,37,Trevor Timm,1463757880,"Writer, activist and legal analyst﻿",https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press,1258881
2211,9AgCr2tTvng,The beauty of being a misfit,372,"To those who feel like they don't belong: there is beauty in being a misfit. Author Lidia Yuknavitch shares her own wayward journey in an intimate recollection of patchwork stories about loss, shame and the slow process of self-acceptance. \"Even at the moment of your failure, you are beautiful,\" she says. \"You don't know it yet, but you have the ability to reinvent yourself endlessly. That's your beauty.\"",778,TED2016,1455753600,29,Lidia Yuknavitch,1464015495,Author,https://www.ted.com/talks/lidia_yuknavitch_the_beauty_of_being_a_misfit,2190919
2212,uTL9tm7S1Io,Your words may predict your future mental health,70,"Can the way you speak and write today predict your future mental state, even the onset of psychosis? In this fascinating talk, neuroscientist Mariano Sigman reflects on ancient Greece and the origins of introspection to investigate how our words hint at our inner lives and details a word-mapping algorithm that could predict the development of schizophrenia. \"We may be seeing in the future a very different form of mental health,\" Sigman says, \"based on objective, quantitative and automated analysis of the words we write, of the words we say.\"",734,TED2016,1455753600,32,Mariano Sigman,1464102638,Neuroscientist,https://www.ted.com/talks/mariano_sigman_your_words_may_predict_your_future_mental_health,2275945
2213,9VF7kffCgJU,Drawings that show the beauty and fragility of Earth,34,"Zaria Forman's large-scale compositions of melting glaciers, icebergs floating in glassy water and waves cresting with foam explore moments of transition, turbulence and tranquility. Join her as she discusses the meditative process of artistic creation and the motivation behind her work. \"My drawings celebrate the beauty of what we all stand to lose,\" she says. \"I hope they can serve as records of sublime landscapes in flux.\"",434,TED Talks Live,1446768000,35,Zaria Forman,1464188438,Artist,https://www.ted.com/talks/zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth,1078782
2214,ppZ2WIlRvR8,How barbershops can keep men healthy,26,"The barbershop can be a safe haven for black men, a place for honest conversation and trust -- and, as physician Joseph Ravenell suggests, a good place to bring up tough topics about health. He's turning the barbershop into a place to talk about medical problems that statistically affect black men more often and more seriously, like high blood pressure. It's a new approach to problem solving with broad applications. \"What is your barbershop?\" he asks. \"Where is that place for you where people affected by a unique problem can meet a unique solution?\"",788,TED2016,1455580800,20,Joseph Ravenell,1464275203,Physician and men’s health advocate,https://www.ted.com/talks/joseph_ravenell_how_barbershops_can_keep_men_healthy,993232
2215,nCwwVjPNloY,My journey from Marine to actor,36,"Before he fought in the galactic battles of Star Wars: The Force Awakens, Adam Driver was a United States Marine with 1/1 Weapons Company. He tells the story of how and why he became a Marine, the complex transition from soldier to civilian -- and Arts in the Armed Forces, his nonprofit that brings theater to the military. Because, as he says: \"Self-expression is just as valuable a tool as a rifle on your shoulder.\" Followed by a spirited performance of Marco Ramirez's \"I am not Batman\" by Jesse J. Perez and Matt Johnson. (Adult language)",1082,TED Talks Live,1446508800,24,Adam Driver,1464361829,Actor and Marine Corps veteran,https://www.ted.com/talks/adam_driver_my_journey_from_marine_to_actor,3016666
2216,ddxHlkIuHqg,"A smarter, more precise way to think about public health",39,"Sue Desmond-Hellmann is using precision public health -- an approach that incorporates big data, consumer monitoring, gene sequencing and other innovative tools -- to solve the world's most difficult medical problems. It's already helped cut HIV transmission from mothers to babies by nearly half in sub-Saharan Africa, and now it's being used to address alarming infant mortality rates all over the world. The goal: to save lives by bringing the right interventions to the right populations at the right time.",858,TED2016,1455840000,23,Sue Desmond-Hellmann,1464707312,"CEO, Gates Foundation",https://www.ted.com/talks/sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health,929167
2217,6LmPq7D-ds0,The real harm of the global arms trade,71,"In some parts of the world, it's easier to get an automatic rifle than a glass of clean drinking water. Is this just the way it is? Samantha Nutt, doctor and founder of the international humanitarian organization War Child, explores the global arms trade -- and suggests a bold, common sense solution for ending the cycle of violence. \"War is ours,\" she says. \"We buy it, sell it, spread it and wage it. We are therefore not powerless to solve it.\"",814,TED Talks Live,1446595200,23,Samantha Nutt,1464793818,"Doctor, writer and humanitarian",https://www.ted.com/talks/samantha_nutt_the_real_harm_of_the_global_arms_trade,1049990
2218,3dy4SGkSD8M,An entertainment icon on living a life of meaning,28,"In the 1970s (and decades following), TV producer Norman Lear touched the lives of millions with culture-altering sitcoms like All in the Family, The Jeffersons and Good Times, pushing the boundaries of the era and giving a primetime voice to underrepresented Americans. In an intimate, smart conversation with Eric Hirshberg, he shares with humility and humor how his early relationship with \"the foolishness of the human condition\" shaped his life and creative vision.",1186,TED2016,1455580800,19,Norman Lear,1464879929,"Producer, activist",https://www.ted.com/talks/norman_lear_an_entertainment_icon_on_living_a_life_of_meaning,1025698
2219,afev0ZjAhUA,"The passing of time, caught in a single photo",60,"Photographer Stephen Wilkes crafts stunning compositions of landscapes as they transition from day to night, exploring the space-time continuum within a two-dimensional still photograph. Journey with him to iconic locations like the Tournelle Bridge in Paris, El Capitan in Yosemite National Park and a life-giving watering hole in heart of the Serengeti in this tour of his art and process.",756,TED2016,1455840000,30,Stephen Wilkes,1464965497,Narrative photographer,https://www.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo,1588740
2220,Kc0Kthyo0hU,What's so sexy about math?,44,"Hidden truths permeate our world; they're inaccessible to our senses, but math allows us to go beyond our intuition to uncover their mysteries. In this survey of mathematical breakthroughs, Fields Medal winner Cédric Villani speaks to the thrill of discovery and details the sometimes perplexing life of a mathematician. \"Beautiful mathematical explanations are not only for our pleasure,\" he says. \"They change our vision of the world.\"",983,TED2016,1455580800,21,Cédric Villani,1465226126,Mathematician,https://www.ted.com/talks/cedric_villani_what_s_so_sexy_about_math,1624428
2221,CjB6DQGalU0,Every piece of art you've ever wanted to see -- up close and searchable,42,"What does a cultural Big Bang look like? For Amit Sood, director of Google's Cultural Institute and Art Project, it's an online platform where anyone can explore the world's greatest collections of art and artifacts in vivid, lifelike detail. Join Sood and Google artist in residence Cyril Diagne in a mind-bending demo of experiments from the Cultural Institute and glimpse the exciting future of accessibility to arts and culture.",900,TED2016,1455667200,23,Amit Sood,1465311703,Technologist,https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable,923916
2222,Kxg0_EpOcWs,"The Chinese zodiac, explained",69,"A quarter of the world's population cares a lot about the Chinese zodiac. Even if you don't believe in it, you'd be wise to know how it works, says technologist and entrepreneur ShaoLan Hseuh. In this fun, informative talk, ShaoLan shares some tips for understanding the ancient tradition and describes how it's believed to influence your personality, career, marriage prospects and how you'll do in a given year. What does your sign say about you?",364,TED2016,1455667200,39,ShaoLan,1465397735,"Technologist, entrepreneur",https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained,2028383
2223,YXWKuK-Qsu4,How college loans exploit students for profit,103,"\"Once upon a time in America,\" says professor Sajay Samuel, \"going to college did not mean graduating with debt.\" Today, higher education has become a consumer product -- costs have skyrocketed, saddling students with a combined debt of over $1 trillion, while universities and loan companies make massive profits. Samuel proposes a radical solution: link tuition costs to a degree's expected earnings, so that students can make informed decisions about their future, restore their love of learning and contribute to the world in a meaningful way.",708,TEDxPSU,1456617600,25,Sajay Samuel,1465485422,Educator,https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit,1116194
2224,XiDAztWWAuM,A highly scientific taxonomy of haters,60,"TED Fellow Negin Farsad weaves comedy and social commentary to cleverly undercut stereotypes of her culture. In this uproarious talk/stand-up hybrid, Farsad speaks on her documentary, The Muslims Are Coming!, narrates her fight with the MTA in New York and offers a detailed breakdown of the different types of haters she's encountered in her work. \"Comedy is one of our best weapons,\" she says. \"We've tried a lot of approaches to social justice, like war and competitive ice dancing -- but a lot of things are still kind of awful. I think it's time we try and tell a really good poop joke.\"",485,TED2016,1455494400,23,Negin Farsad,1465572169,"Comedian, filmmaker",https://www.ted.com/talks/negin_farsad_a_highly_scientific_taxonomy_of_haters,1225718
2225,wlR1ojoiue0,3 reasons why we can win the fight against poverty,70,"Half of the world's poorest people have something in common: they're small farmers. In this eye-opening talk, activist Andrew Youn shows how his group, One Acre Fund, is helping these farmers lift themselves out of poverty by delivering to them life-sustaining farm services that are already in use all over the world. Enter this talk believing we'll never be able to solve hunger and extreme poverty, and leave it with a new understanding of the scale of the world's biggest problems.",794,TED2016,1455667200,26,Andrew Youn,1465831127,Anti-hunger activist,https://www.ted.com/talks/andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty,1173235
2226,OIpgrZ8yS-Q,The secret to effective nonviolent resistance,49,"We're not going to end violence by telling people that it's morally wrong, says Jamila Raqib, executive director of the Albert Einstein Institution. Instead, we must find alternative ways to conduct conflict that are equally powerful and effective. Raqib promotes nonviolent resistance to people living under tyranny -- and there's a lot more to it than street protests. She shares encouraging examples of creative strategies that have led to change around the world and a message of hope for a future without armed conflict. \"The greatest hope for humanity lies not in condemning violence but in making violence obsolete,\" Raqib says.",537,TED Talks Live,1446595200,29,Jamila Raqib,1465917726,Peacemaker,https://www.ted.com/talks/jamila_raqib_the_secret_to_effective_nonviolent_resistance,878864
2227,7LPJrzZaoZg,This scientist makes ears out of apples,23,"TED Fellow Andrew Pelling is a biohacker, and nature is his hardware. His favorite materials are the simplest ones (and oftentimes he finds them in the garbage). Building on the cellulose structure that gives an apple its shape, he \"grows\" lifelike human ears, pioneering a process that might someday be used to repair body parts safely and cheaply. And he has some even wilder ideas to share ... \"What I'm really curious about is if one day it will be possible to repair, rebuild and augment our own bodies with stuff we make in the kitchen,\" he says.",425,TED2016,1455494400,29,Andrew Pelling,1466002215,Biohacker,https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples,1191591
2228,cJg_tPB0Nu0,The birth of virtual reality as an art form,18,"Chris Milk uses innovative technologies to make personal, interactive, human stories. Accompanied by Joshua Roman on cello and McKenzie Stubbert on piano, Milk traces his relationship to music and art -- from the first moment he remembers putting on headphones to his current work creating breakthrough virtual reality projects. VR is the last medium for storytelling, he says, because it closes the gap between audience and storyteller. To illustrate, he brought the TED audience together in the world's largest collective VR experience. Join them and take part in this interactive talk by getting a Google Cardboard and downloading the experience at with.in/TED.",1054,TED2016,1455753600,21,Chris Milk,1466107255,Immersive storyteller,https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form,811599
2229,D55ctBYF3AY,How better tech could protect us from distraction,49,"How often does technology interrupt us from what we really mean to be doing? At work and at play, we spend a startling amount of time distracted by pings and pop-ups -- instead of helping us spend our time well, it often feels like our tech is stealing it away from us. Design thinker Tristan Harris offers thoughtful new ideas for technology that creates more meaningful interaction. He asks: \"What does the future of technology look like when you're designing for the deepest human values?\"",895,TEDxBrussels,1417392000,21,Tristan Harris,1466176402,Design thinker,https://www.ted.com/talks/tristan_harris_how_better_tech_could_protect_us_from_distraction,1434311
2230,VJoQj00RZHg,I survived a terrorist attack. Here's what I learned,43,"Gill Hicks's story is one of compassion and humanity, emerging from the ashes of chaos and hate. A survivor of the London terrorist bombings on July 7, 2005, she shares her story of the events of that day -- and the profound lessons that came as she learned how to live on.",637,TEDxSydney,1464048000,35,Gill Hicks,1466433853,Survivor and activist,https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned,813426
2231,C44r6knuJtU,Why genetic research must be more diverse,70,"Ninety-six percent of genome studies are based on people of European descent. The rest of the world is virtually unrepresented -- and this is dangerous, says geneticist and TED Fellow Keolu Fox, because we react to drugs differently based on our genetic makeup. Fox is working to democratize genome sequencing, specifically by advocating for indigenous populations to get involved in research, with the goal of eliminating health disparities. \"The research community needs to immerse itself in indigenous culture,\" he says, \"or die trying.\"",408,TED2016,1455494400,28,Keolu Fox,1466521660,"Geneticist, indigenous rights activist",https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse,809398
2232,7sqeoYOQ4qg,How to fix a broken education system ... without any more money,73,"Seema Bansal forged a path to public education reform for 15,000 schools in Haryana, India, by setting an ambitious goal: by 2020, 80 percent of children should have grade-level knowledge. She's looking to meet this goal by seeking reforms that will work in every school without additional resources. Bansal and her team have found success using creative, straightforward techniques such as communicating with teachers using SMS group chats, and they have already measurably improved learning and engagement in Haryana's schools.",868,TED@BCG Paris,1463529600,27,Seema Bansal,1466607281,Education innovator,https://www.ted.com/talks/seema_bansal_how_to_fix_a_broken_education_system_without_any_more_money,1246214
2233,qYvXk_bqlBk,"Who are you, really? The puzzle of personality",59,"What makes you, you? Psychologists like to talk about our traits, or defined characteristics that make us who we are. But Brian Little is more interested in moments when we transcend those traits -- sometimes because our culture demands it of us, and sometimes because we demand it of ourselves. Join Little as he dissects the surprising differences between introverts and extroverts and explains why your personality may be more malleable than you think.",915,TED2016,1455580800,29,Brian Little,1466694337,Personality researcher,https://www.ted.com/talks/brian_little_who_are_you_really_the_puzzle_of_personality,4235594
